WESD,GHI,PRCP,SNWD,TAVG,DISCHRG_LAG,DISCHRG
594.4,154.21,7.6,1473.0,4.4,21.68,23.81
584.2,116.62,22.9,1448.0,3.4,23.81,27.61
566.4,193.38,0.0,1422.0,4.5,27.61,42.86
551.2,149.5,7.6,1372.0,5.7,42.86,39.25
523.2,304.71,0.0,1321.0,6.5,39.25,36.85
492.8,158.0,2.5,1245.0,6.2,36.85,35.16
467.4,281.46,0.0,1194.0,8.9,35.16,33.15
421.6,255.17,0.0,1067.0,12.2,33.15,32.11
393.7,197.17,0.0,991.0,4.5,32.11,35.5
370.8,332.04,2.5,965.0,6.2,35.5,37.35
350.5,216.0,7.6,889.0,7.3,37.35,30.88
345.4,226.17,0.0,889.0,1.4,30.88,31.55
322.6,314.67,2.5,813.0,6.2,31.55,29.84
299.7,284.83,0.0,737.0,11.2,29.84,24.79
297.2,103.46,10.2,737.0,2.4,24.79,24.01
274.3,325.25,0.0,686.0,5.8,24.01,25.02
243.8,347.08,0.0,610.0,9.4,25.02,21.35
208.3,346.21,0.0,533.0,11.9,21.35,20.45
172.7,294.58,0.0,457.0,13.7,20.45,20.13
137.2,253.08,0.0,406.0,11.7,20.13,21.06
111.8,182.71,5.1,330.0,5.6,21.06,22.22
81.3,224.79,2.5,279.0,4.5,22.22,23.09
78.7,161.92,7.6,254.0,4.1,23.09,21.52
55.9,240.21,2.5,229.0,4.7,21.52,21.77
22.9,229.88,0.0,152.0,8.5,21.77,19.69
2.5,156.46,7.6,25.0,7.7,19.69,18.8
2.5,127.29,7.6,25.0,6.8,18.8,20.49
0.0,102.08,15.2,0.0,4.7,20.49,20.12
0.0,61.42,43.2,0.0,4.2,20.12,31.77
0.0,163.21,2.5,0.0,1.8,31.77,109.17
0.0,202.33,0.0,0.0,1.9,109.17,84.22
0.0,279.54,0.0,0.0,5.1,84.22,60.2
0.0,338.04,0.0,0.0,8.9,60.2,47.72
0.0,175.0,2.5,0.0,9.3,47.72,39.53
0.0,262.92,0.0,0.0,10.0,39.53,35.14
0.0,355.17,0.0,0.0,11.6,35.14,30.06
0.0,306.62,0.0,0.0,15.5,30.06,25.79
0.0,304.0,0.0,0.0,18.4,25.79,22.74
0.0,218.96,0.0,0.0,16.3,22.74,21.29
0.0,276.25,5.1,0.0,7.4,21.29,22.68
0.0,251.42,0.0,0.0,9.4,22.68,20.76
0.0,348.38,0.0,0.0,12.1,20.76,17.02
0.0,302.71,0.0,0.0,10.6,17.02,14.62
0.0,355.04,0.0,0.0,9.3,14.62,12.52
0.0,182.75,7.6,0.0,10.5,12.52,11.15
0.0,246.21,0.0,0.0,5.6,11.15,11.26
0.0,165.29,7.6,0.0,2.0,11.26,10.57
0.0,217.29,0.0,0.0,3.4,10.57,10.68
0.0,126.12,10.2,0.0,6.2,10.68,10.18
0.0,246.83,0.0,0.0,12.3,10.18,9.38
0.0,307.92,0.0,0.0,14.6,9.38,8.26
0.0,249.42,0.0,0.0,13.7,8.26,7.19
0.0,102.04,15.2,0.0,3.7,7.19,7.69
0.0,195.29,2.5,0.0,3.9,7.69,9.06
0.0,161.58,7.6,0.0,5.4,9.06,8.79
0.0,195.38,0.0,0.0,4.8,8.79,9.66
0.0,339.04,0.0,0.0,8.2,9.66,9.89
0.0,300.75,0.0,0.0,12.1,9.89,8.27
0.0,333.12,0.0,0.0,14.8,8.27,7.43
0.0,205.67,0.0,0.0,13.7,7.43,6.38
0.0,316.17,0.0,0.0,12.0,6.38,6.21
0.0,372.12,0.0,0.0,15.3,6.21,6.01
0.0,364.46,0.0,0.0,19.0,6.01,4.97
0.0,301.42,0.0,0.0,17.4,4.97,4.24
0.0,360.88,0.0,0.0,15.7,4.24,3.66
0.0,355.17,0.0,0.0,17.9,3.66,3.28
0.0,306.29,0.0,0.0,11.6,3.28,2.84
0.0,168.79,5.1,0.0,4.9,2.84,2.62
0.0,125.75,2.5,0.0,8.6,2.62,3.16
0.0,263.17,0.0,0.0,8.4,3.16,3.3
0.0,249.71,0.0,0.0,6.1,3.3,2.9
0.0,311.17,0.0,0.0,10.0,2.9,2.68
0.0,353.83,0.0,0.0,13.4,2.68,2.4
0.0,362.54,0.0,0.0,12.9,2.4,2.11
0.0,368.08,0.0,0.0,13.5,2.11,2.02
0.0,367.38,0.0,0.0,15.0,2.02,2.06
0.0,321.96,2.5,0.0,8.7,2.06,2.06
0.0,351.96,0.0,0.0,10.8,2.06,1.98
0.0,360.42,2.5,0.0,13.5,1.98,1.85
0.0,347.88,0.0,0.0,13.1,1.85,1.81
0.0,362.71,0.0,0.0,17.0,1.81,1.7
0.0,267.29,0.0,0.0,11.0,1.7,1.66
0.0,342.5,0.0,0.0,10.7,1.66,1.56
0.0,368.71,0.0,0.0,14.4,1.56,1.37
0.0,356.96,0.0,0.0,16.9,1.37,1.17
0.0,353.5,0.0,0.0,18.4,1.17,1.15
0.0,341.67,0.0,0.0,14.3,1.15,1.13
0.0,357.83,0.0,0.0,16.0,1.13,1.11
0.0,354.79,0.0,0.0,18.3,1.11,1.14
0.0,348.92,0.0,0.0,19.6,1.14,1.13
0.0,352.21,0.0,0.0,21.1,1.13,0.94
0.0,326.21,0.0,0.0,19.8,0.94,0.73
0.0,254.29,0.0,0.0,16.2,0.73,0.65
0.0,335.21,0.0,0.0,13.8,0.65,0.63
0.0,351.96,0.0,0.0,13.4,0.63,0.57
0.0,353.21,0.0,0.0,18.0,0.57,0.6
0.0,350.71,0.0,0.0,21.0,0.6,0.63
0.0,255.62,0.0,0.0,21.8,0.63,0.65
0.0,276.67,0.0,0.0,21.8,0.65,0.53
0.0,306.96,0.0,0.0,24.1,0.53,0.46
0.0,331.92,0.0,0.0,24.1,0.46,0.48
0.0,222.62,0.0,0.0,19.2,0.48,0.42
0.0,319.42,0.0,0.0,18.7,0.42,0.41
0.0,327.92,0.0,0.0,15.4,0.41,0.39
0.0,336.33,0.0,0.0,17.6,0.39,0.44
0.0,328.33,0.0,0.0,19.9,0.44,0.45
0.0,261.5,2.5,0.0,12.4,0.45,0.32
0.0,306.0,0.0,0.0,10.6,0.32,0.31
0.0,317.5,0.0,0.0,13.9,0.31,0.28
0.0,321.46,0.0,0.0,13.0,0.28,0.5
0.0,324.75,0.0,0.0,17.1,0.5,0.55
0.0,317.42,0.0,0.0,16.2,0.55,0.52
0.0,138.71,0.0,0.0,9.7,0.52,0.37
0.0,311.04,0.0,0.0,12.1,0.37,0.23
0.0,318.21,0.0,0.0,15.3,0.23,0.3
0.0,318.71,0.0,0.0,20.7,0.3,0.46
0.0,258.79,0.0,0.0,24.5,0.46,0.46
0.0,250.04,0.0,0.0,23.2,0.46,0.34
0.0,259.29,0.0,0.0,23.1,0.34,0.27
0.0,255.38,0.0,0.0,20.0,0.27,0.14
0.0,244.21,0.0,0.0,17.0,0.14,0.09
0.0,287.79,0.0,0.0,17.3,0.09,0.05
0.0,281.21,0.0,0.0,13.9,0.05,0.05
0.0,284.83,0.0,0.0,18.2,0.05,0.06
0.0,214.29,0.0,0.0,18.3,0.06,0.26
0.0,150.54,0.0,0.0,16.7,0.26,0.49
0.0,272.46,0.0,0.0,16.2,0.49,0.4
0.0,287.54,0.0,0.0,15.6,0.4,0.33
0.0,288.58,0.0,0.0,16.6,0.33,0.4
0.0,278.04,0.0,0.0,15.2,0.4,0.39
0.0,284.71,0.0,0.0,10.0,0.39,0.37
0.0,158.58,0.0,0.0,9.6,0.37,0.43
0.0,269.83,0.0,0.0,16.7,0.43,0.59
0.0,264.96,0.0,0.0,17.6,0.59,0.51
0.0,270.21,0.0,0.0,18.9,0.51,0.58
0.0,266.0,0.0,0.0,23.3,0.58,0.59
0.0,241.25,0.0,0.0,19.9,0.59,0.53
0.0,255.62,0.0,0.0,19.8,0.53,0.65
0.0,213.88,0.0,0.0,11.0,0.65,0.7
0.0,268.67,0.0,0.0,8.3,0.7,0.79
0.0,262.12,0.0,0.0,14.0,0.79,0.93
0.0,252.46,0.0,0.0,17.6,0.93,1.06
0.0,239.75,0.0,0.0,17.6,1.06,1.02
0.0,209.46,0.0,0.0,17.5,1.02,0.97
0.0,194.58,0.0,0.0,19.0,0.97,1.21
0.0,169.25,0.0,0.0,17.4,1.21,1.62
0.0,189.5,2.5,0.0,16.7,1.62,1.69
0.0,199.46,0.0,0.0,18.9,1.69,1.59
0.0,173.75,0.0,0.0,19.3,1.59,1.56
0.0,132.96,0.0,0.0,15.5,1.56,1.73
0.0,84.58,5.1,0.0,8.1,1.73,1.86
0.0,184.83,0.0,0.0,10.2,1.86,2.15
0.0,216.42,0.0,0.0,13.0,2.15,2.16
0.0,179.17,0.0,0.0,12.0,2.16,2.1
0.0,151.79,2.5,0.0,14.0,2.1,1.76
0.0,131.62,10.2,0.0,7.2,1.76,1.62
0.0,35.58,20.3,0.0,6.7,1.62,1.88
0.0,121.21,2.5,0.0,5.4,1.88,2.18
0.0,207.08,0.0,0.0,6.8,2.18,2.61
0.0,211.33,0.0,0.0,13.4,2.61,2.46
0.0,211.04,0.0,0.0,17.1,2.46,2.01
0.0,205.46,0.0,0.0,16.4,2.01,1.79
0.0,186.04,0.0,0.0,16.8,1.79,1.65
0.0,186.71,0.0,0.0,16.6,1.65,1.55
0.0,187.92,0.0,0.0,16.3,1.55,1.36
0.0,194.04,0.0,0.0,13.6,1.36,1.34
0.0,190.5,0.0,0.0,13.6,1.34,1.32
0.0,188.96,0.0,0.0,16.4,1.32,1.24
0.0,186.88,0.0,0.0,16.7,1.24,1.15
0.0,164.38,0.0,0.0,12.2,1.15,1.2
0.0,169.42,0.0,0.0,12.9,1.2,1.11
0.0,26.71,27.9,0.0,5.5,1.11,1.33
0.0,57.54,27.9,0.0,2.7,1.33,2.86
0.0,103.62,0.0,0.0,4.8,2.86,3.63
0.0,23.54,25.4,0.0,5.3,3.63,3.38
0.0,67.17,7.6,0.0,2.1,3.38,3.09
0.0,165.62,0.0,0.0,2.9,3.09,3.53
0.0,85.83,0.0,0.0,7.7,3.53,2.85
0.0,103.58,0.0,0.0,6.0,2.85,2.4
0.0,18.33,5.1,0.0,5.4,2.4,2.25
0.0,64.21,0.0,0.0,4.7,2.25,2.2
0.0,60.38,0.0,0.0,2.8,2.2,2.17
0.0,15.29,0.0,0.0,-0.5,2.17,1.93
0.0,142.58,0.0,0.0,-2.3,1.93,1.79
0.0,37.38,35.6,0.0,-0.1,1.79,2.07
2.5,38.71,2.5,25.0,-4.7,2.07,3.05
2.5,110.08,0.0,25.0,-7.6,3.05,6.91
7.6,121.58,0.0,25.0,-2.6,6.91,5.71
5.1,134.38,0.0,25.0,5.4,5.71,4.43
0.0,110.96,0.0,0.0,10.2,4.43,3.64
0.0,137.04,0.0,0.0,10.6,3.64,3.15
0.0,38.42,0.0,0.0,5.6,3.15,2.75
0.0,132.08,2.5,0.0,3.4,2.75,2.46
0.0,129.75,0.0,0.0,9.1,2.46,2.55
0.0,130.17,0.0,0.0,11.4,2.55,2.54
0.0,102.33,0.0,0.0,10.3,2.54,2.72
0.0,70.46,2.5,0.0,9.5,2.72,2.73
0.0,23.46,7.6,0.0,8.0,2.73,2.77
0.0,12.79,40.6,0.0,2.1,2.77,4.13
0.0,31.58,0.0,0.0,-1.7,4.13,13.42
7.6,16.04,5.1,25.0,-6.8,13.42,10.23
12.7,114.83,2.5,25.0,-5.5,10.23,7.42
50.8,44.33,33.0,254.0,-2.7,7.42,6.07
53.3,66.21,5.1,254.0,-4.6,6.07,5.98
53.3,92.25,0.0,203.0,-4.3,5.98,6.13
81.3,34.92,22.9,330.0,-2.0,6.13,5.8
88.9,57.88,7.6,432.0,-2.9,5.8,8.78
91.4,51.12,7.6,432.0,0.7,8.78,9.61
94.0,32.67,5.1,406.0,2.7,9.61,9.06
96.5,21.33,5.1,356.0,5.8,9.06,9.92
101.6,26.67,5.1,381.0,1.0,9.92,13.25
116.8,15.12,15.2,457.0,-1.7,13.25,14.16
114.3,102.04,0.0,432.0,-1.4,14.16,13.31
114.3,100.88,0.0,406.0,-0.5,13.31,11.25
114.3,76.58,0.0,406.0,0.7,11.25,9.94
121.9,39.88,7.6,483.0,-1.4,9.94,8.94
124.5,86.12,2.5,457.0,-1.6,8.94,8.4
142.2,66.54,15.2,610.0,-2.5,8.4,7.85
142.2,49.75,0.0,584.0,-2.3,7.85,8.1
144.8,88.96,0.0,584.0,-0.4,8.1,8.05
144.8,53.25,0.0,559.0,0.3,8.05,8.11
144.8,93.75,0.0,559.0,0.1,8.11,7.91
152.4,37.17,5.1,584.0,-1.3,7.91,7.84
149.9,89.29,0.0,584.0,-3.1,7.84,7.8
149.9,88.08,0.0,559.0,2.3,7.8,7.6
149.9,88.83,0.0,559.0,2.0,7.6,7.38
152.4,86.0,0.0,559.0,3.1,7.38,7.47
152.4,87.92,0.0,559.0,2.9,7.47,7.53
152.4,82.04,0.0,559.0,1.5,7.53,7.52
152.4,47.33,0.0,533.0,4.2,7.52,7.46
152.4,73.92,0.0,533.0,6.8,7.46,7.5
157.5,48.79,5.1,533.0,0.4,7.5,7.56
160.0,70.42,0.0,533.0,-2.8,7.56,8.23
165.1,33.12,5.1,559.0,-4.3,8.23,8.64
165.1,46.83,0.0,559.0,-5.7,8.64,8.36
175.3,33.75,7.6,686.0,-3.8,8.36,8.25
180.3,54.42,2.5,686.0,-2.1,8.25,8.28
190.5,26.38,12.7,762.0,-1.5,8.28,8.08
200.7,26.12,10.2,838.0,-0.6,8.08,8.11
215.9,40.46,12.7,940.0,-1.0,8.11,8.68
221.0,28.75,5.1,813.0,-1.5,8.68,10.28
233.7,31.12,10.2,762.0,0.9,10.28,11.73
233.7,23.42,45.7,762.0,2.4,11.73,17.39
233.7,48.38,15.2,737.0,4.4,17.39,70.67
243.8,23.71,7.6,762.0,-5.6,70.67,64.67
241.3,77.46,5.1,737.0,-5.7,64.67,47.95
238.8,83.17,2.5,838.0,0.2,47.95,37.59
254.0,27.08,12.7,864.0,-1.1,37.59,29.22
259.1,30.29,5.1,889.0,-1.5,29.22,25.35
259.1,52.79,0.0,864.0,-2.6,25.35,24.29
256.5,82.96,0.0,838.0,-0.9,24.29,21.79
259.1,43.62,0.0,864.0,-2.2,21.79,19.81
279.4,25.17,20.3,991.0,-1.9,19.81,18.83
307.3,46.62,22.9,1194.0,-0.4,18.83,20.13
315.0,35.61,7.6,1245.0,-1.1,20.13,33.71
345.4,30.08,25.4,1473.0,-0.6,33.71,36.97
370.8,68.62,25.4,1473.0,-0.5,36.97,38.15
398.8,19.62,12.7,1575.0,0.1,38.15,50.36
401.3,46.25,5.1,1549.0,-2.3,50.36,61.36
403.9,37.25,12.7,1549.0,-1.2,61.36,54.85
408.9,51.46,2.5,1575.0,-0.5,54.85,44.25
414.0,37.88,0.0,1600.0,-1.8,44.25,37.65
414.0,67.0,0.0,1549.0,-2.3,37.65,32.71
414.0,60.12,2.5,1499.0,-2.5,32.71,28.46
414.0,48.12,0.0,1422.0,-2.1,28.46,25.03
459.7,21.33,43.2,1397.0,0.5,25.03,22.81
449.6,38.46,22.9,1346.0,-1.4,22.81,37.25
447.0,73.92,2.5,1321.0,-0.4,37.25,63.5
452.1,42.38,5.1,1321.0,1.8,63.5,51.83
449.6,90.04,0.0,1321.0,0.2,51.83,43.1
449.6,20.67,5.1,1295.0,0.5,43.1,37.36
449.6,82.62,0.0,1295.0,-3.4,37.36,33.71
449.6,82.92,0.0,1295.0,-2.2,33.71,30.06
449.6,64.88,0.0,1270.0,0.4,30.06,27.14
454.7,32.79,2.5,1321.0,-1.3,27.14,25.33
454.7,38.83,0.0,1321.0,-2.6,25.33,23.77
454.7,109.04,0.0,1321.0,-6.1,23.77,21.53
452.1,94.29,0.0,1295.0,-4.1,21.53,19.87
454.7,60.12,2.5,1295.0,-5.8,19.87,18.99
457.2,89.0,0.0,1346.0,-6.6,18.99,18.17
459.7,82.5,7.6,1372.0,-2.8,18.17,17.06
459.7,40.79,0.0,1372.0,-0.5,17.06,16.41
459.7,37.29,0.0,1372.0,-1.5,16.41,16.03
457.2,106.25,2.5,1346.0,-1.2,16.03,15.47
457.2,62.75,0.0,1346.0,1.0,15.47,14.47
459.7,21.67,2.5,1321.0,3.1,14.47,14.23
477.5,29.0,12.7,1397.0,-0.7,14.23,15.26
477.5,31.33,5.1,1372.0,-3.4,15.26,19.09
485.1,44.62,2.5,1397.0,-3.0,19.09,19.82
485.1,42.29,7.6,1397.0,-1.1,19.82,19.52
490.2,22.25,2.5,1422.0,-2.0,19.52,19.41
500.4,34.17,7.6,1473.0,-4.1,19.41,19.07
510.5,30.54,7.6,1524.0,-5.8,19.07,18.57
513.1,37.92,0.0,1524.0,-7.3,18.57,18.03
513.1,51.79,0.0,1473.0,-8.7,18.03,17.03
520.7,71.71,0.0,1524.0,-8.6,17.03,16.16
530.9,53.08,7.6,1575.0,-11.4,16.16,15.73
535.9,122.25,10.2,1600.0,-9.6,15.73,15.09
548.6,96.83,10.2,1651.0,-5.5,15.09,14.46
596.9,57.17,33.0,1930.0,-2.2,14.46,14.94
624.8,68.75,20.3,2083.0,-3.6,14.94,15.5
624.8,55.83,10.2,2083.0,-5.2,15.5,15.51
637.5,62.17,10.2,2134.0,-5.7,15.51,14.41
655.3,58.58,15.2,2184.0,-2.0,14.41,14.07
660.4,81.88,2.5,2210.0,-3.5,14.07,15.9
673.1,72.29,5.1,2210.0,-1.2,15.9,17.29
711.2,41.12,38.1,2083.0,0.7,17.29,22.6
739.1,71.96,17.8,2083.0,-4.4,22.6,71.11
749.3,156.42,10.2,2184.0,-5.0,71.11,73.44
754.4,62.42,0.0,2159.0,-4.2,73.44,55.09
800.1,65.67,15.2,2286.0,-4.5,55.09,47.57
800.1,96.79,25.4,2362.0,-5.7,47.57,42.98
800.1,132.75,7.6,2337.0,-2.5,42.98,37.81
801.35,130.15,3.8,2286.0,-0.1,37.81,37.08
802.6,127.54,0.0,2235.0,2.3,37.08,36.36
800.1,189.25,0.0,2184.0,3.6,36.36,41.53
805.2,182.62,0.0,2134.0,5.9,41.53,46.4
807.7,68.88,0.0,2159.0,4.9,46.4,50.7
802.6,120.29,0.0,2134.0,-1.5,50.7,59.6
807.7,120.25,2.5,2134.0,-1.9,59.6,55.84
805.2,120.71,0.0,2134.0,-1.0,55.84,47.99
807.7,146.04,0.0,2134.0,-1.7,47.99,41.09
802.6,165.79,0.0,2134.0,-0.8,41.09,36.65
800.1,208.75,0.0,2108.0,0.0,36.65,33.14
805.2,216.0,0.0,2083.0,1.1,33.14,29.97
810.3,218.12,0.0,2032.0,3.7,29.97,28.71
817.9,195.29,0.0,1981.0,6.2,28.71,29.29
807.7,60.0,2.5,1930.0,-1.9,29.29,31.27
810.3,181.12,0.0,1905.0,0.5,31.27,31.56
820.4,216.38,0.0,1880.0,4.7,31.56,28.25
817.9,197.38,0.0,1854.0,6.1,28.25,26.98
800.1,169.88,0.0,1854.0,1.1,26.98,31.42
797.6,139.04,7.6,1854.0,-1.1,31.42,36.15
805.2,123.17,5.1,1880.0,-2.8,36.15,33.64
830.6,36.12,20.3,1981.0,-2.3,33.64,30.75
838.2,217.38,0.0,2007.0,-1.9,30.75,29.11
866.1,97.0,15.2,2108.0,-1.1,29.11,25.81
866.1,53.38,10.2,2134.0,-1.5,25.81,30.67
868.7,168.29,0.0,2134.0,0.4,30.67,35.98
878.8,250.04,2.5,2108.0,5.2,35.98,33.8
896.6,137.96,12.7,2108.0,3.7,33.8,32.11
889.0,94.62,0.0,2083.0,-5.5,32.11,33.66
889.0,240.96,0.0,2032.0,-2.1,33.66,33.05
901.7,265.96,0.0,2007.0,4.1,33.05,28.19
871.2,253.54,2.5,1930.0,7.7,28.19,25.1
838.2,235.96,0.0,1880.0,7.3,25.1,25.71
825.5,210.33,0.0,1803.0,7.3,25.71,28.47
825.5,231.54,2.5,1753.0,3.8,28.47,31.0
815.3,231.29,0.0,1727.0,-0.6,31.0,33.34
812.8,278.38,0.0,1676.0,5.5,33.34,32.65
795.0,241.5,0.0,1626.0,4.3,32.65,28.58
782.3,120.75,2.5,1600.0,-1.7,28.58,26.6
777.2,286.71,2.5,1600.0,2.4,26.6,24.93
774.7,60.04,7.6,1626.0,-3.4,24.93,22.34
774.7,225.67,0.0,1600.0,-2.7,22.34,20.29
784.9,288.08,0.0,1575.0,1.2,20.29,17.83
779.8,293.12,2.5,1524.0,1.5,17.83,15.48
759.5,303.33,0.0,1499.0,2.1,15.48,13.85
731.5,303.29,0.0,1448.0,5.2,13.85,13.3
708.7,307.33,0.0,1397.0,7.1,13.3,13.6
665.5,307.83,0.0,1372.0,9.6,13.6,14.86
635.0,304.04,0.0,1346.0,10.5,14.86,17.33
614.7,293.5,0.0,1295.0,3.7,17.33,21.37
581.7,316.0,0.0,1245.0,4.5,21.37,23.71
556.3,319.38,2.5,1168.0,6.2,23.71,22.46
525.8,295.38,0.0,1118.0,5.8,22.46,20.98
500.4,270.67,0.0,1041.0,5.9,20.98,20.6
495.3,115.92,5.1,1067.0,2.8,20.6,21.02
495.3,159.33,2.5,1092.0,2.2,21.02,22.78
480.1,204.88,2.5,1041.0,3.2,22.78,22.55
454.7,287.58,0.0,1016.0,5.3,22.55,19.74
416.6,308.33,0.0,940.0,8.4,19.74,17.51
370.8,266.92,0.0,838.0,13.6,17.51,16.45
337.8,248.92,0.0,813.0,10.2,16.45,19.08
299.7,183.17,0.0,762.0,5.8,19.08,23.98
266.7,298.92,0.0,711.0,3.7,23.98,26.92
246.4,290.25,0.0,635.0,5.9,26.92,24.82
210.8,216.46,0.0,584.0,5.5,24.82,20.86
165.1,335.88,0.0,508.0,10.4,20.86,18.31
111.8,270.33,0.0,406.0,11.9,18.31,17.17
106.7,152.0,2.5,330.0,0.6,17.17,19.38
86.4,262.62,0.0,305.0,0.8,19.38,19.34
76.2,197.96,0.0,229.0,3.0,19.34,17.05
40.6,248.67,0.0,127.0,5.9,17.05,14.85
10.2,252.58,0.0,51.0,8.5,14.85,12.68
0.0,302.42,0.0,0.0,10.4,12.68,11.22
0.0,317.29,0.0,0.0,10.5,11.22,10.73
0.0,320.17,0.0,0.0,12.1,10.73,10.82
0.0,345.38,0.0,0.0,13.2,10.82,11.36
0.0,351.96,0.0,0.0,15.2,11.36,12.28
0.0,352.42,0.0,0.0,12.7,12.28,12.79
0.0,245.0,0.0,0.0,3.6,12.79,12.78
0.0,154.33,7.6,0.0,1.7,12.78,11.8
0.0,128.88,0.0,0.0,1.1,11.8,10.45
0.0,144.71,0.0,0.0,2.6,10.45,9.24
0.0,143.79,5.1,0.0,3.5,9.24,8.51
0.0,291.83,2.5,0.0,5.8,8.51,8.98
0.0,160.58,0.0,0.0,5.5,8.98,8.19
0.0,108.17,12.7,0.0,6.2,8.19,7.39
0.0,271.58,0.0,0.0,9.4,7.39,7.35
0.0,242.75,0.0,0.0,8.9,7.35,7.18
0.0,254.21,0.0,0.0,4.8,7.18,7.02
0.0,374.75,0.0,0.0,10.1,7.02,6.6
0.0,348.67,0.0,0.0,12.4,6.6,6.14
0.0,349.08,0.0,0.0,15.4,6.14,5.85
0.0,357.33,0.0,0.0,18.5,5.85,5.18
0.0,366.79,0.0,0.0,21.0,5.18,4.59
0.0,340.71,0.0,0.0,19.5,4.59,4.48
0.0,360.29,0.0,0.0,14.3,4.48,4.04
0.0,201.46,0.0,0.0,7.1,4.04,3.47
0.0,163.08,0.0,0.0,3.5,3.47,3.3
0.0,239.21,2.5,0.0,5.4,3.3,3.26
0.0,310.79,0.0,0.0,8.1,3.26,2.85
0.0,188.21,0.0,0.0,6.6,2.85,2.35
0.0,295.46,0.0,0.0,6.0,2.35,2.24
0.0,208.33,0.0,0.0,9.6,2.24,2.13
0.0,269.21,0.0,0.0,11.6,2.13,2.77
0.0,349.12,0.0,0.0,17.4,2.77,2.93
0.0,346.54,2.5,0.0,14.1,2.93,2.57
0.0,129.92,10.2,0.0,7.6,2.57,1.95
0.0,364.17,0.0,0.0,10.1,1.95,2.66
0.0,379.29,0.0,0.0,13.6,2.66,3.05
0.0,379.79,0.0,0.0,17.0,3.05,2.12
0.0,353.08,0.0,0.0,15.9,2.12,1.74
0.0,375.0,0.0,0.0,15.2,1.74,1.5
0.0,375.21,0.0,0.0,18.6,1.5,1.52
0.0,307.75,0.0,0.0,18.7,1.52,1.42
0.0,329.17,0.0,0.0,18.8,1.42,1.12
0.0,373.04,0.0,0.0,17.8,1.12,0.92
0.0,361.12,0.0,0.0,18.2,0.92,0.85
0.0,370.5,0.0,0.0,21.8,0.85,0.78
0.0,373.5,0.0,0.0,24.0,0.78,0.71
0.0,372.83,0.0,0.0,26.2,0.71,0.6
0.0,370.58,0.0,0.0,27.7,0.6,0.46
0.0,354.75,0.0,0.0,25.8,0.46,0.34
0.0,204.62,0.0,0.0,21.7,0.34,0.28
0.0,350.92,0.0,0.0,20.9,0.28,0.23
0.0,378.75,0.0,0.0,20.8,0.23,0.21
0.0,369.54,0.0,0.0,20.1,0.21,0.25
0.0,374.62,0.0,0.0,20.2,0.25,0.23
0.0,371.96,0.0,0.0,22.3,0.23,0.17
0.0,347.62,2.5,0.0,18.8,0.17,0.06
0.0,367.96,0.0,0.0,17.7,0.06,0.05
0.0,358.04,0.0,0.0,18.6,0.05,0.06
0.0,343.71,0.0,0.0,21.1,0.06,0.08
0.0,354.5,0.0,0.0,19.7,0.08,0.07
0.0,324.92,0.0,0.0,20.5,0.07,0.25
0.0,330.33,0.0,0.0,21.1,0.25,0.22
0.0,332.71,0.0,0.0,22.3,0.22,0.33
0.0,352.08,0.0,0.0,18.9,0.33,0.35
0.0,346.12,0.0,0.0,16.5,0.35,0.31
0.0,338.79,0.0,0.0,16.5,0.31,0.21
0.0,325.71,0.0,0.0,19.3,0.21,0.19
0.0,221.71,0.0,0.0,20.3,0.19,0.2
0.0,255.83,0.0,0.0,18.0,0.2,0.23
0.0,297.08,0.0,0.0,14.6,0.23,0.3
0.0,346.88,0.0,0.0,13.7,0.3,0.33
0.0,352.08,0.0,0.0,16.5,0.33,0.35
0.0,343.38,0.0,0.0,19.4,0.35,0.26
0.0,336.0,0.0,0.0,21.3,0.26,0.22
0.0,228.88,0.0,0.0,20.4,0.22,0.25
0.0,179.0,0.0,0.0,18.6,0.25,0.14
0.0,250.75,0.0,0.0,19.4,0.14,0.11
0.0,308.29,0.0,0.0,23.1,0.11,0.36
0.0,277.75,0.0,0.0,25.1,0.36,0.36
0.0,250.83,0.0,0.0,23.3,0.36,0.17
0.0,108.33,5.1,0.0,16.8,0.17,0.06
0.0,275.54,0.0,0.0,20.3,0.06,0.04
0.0,298.46,0.0,0.0,22.9,0.04,0.23
0.0,286.29,0.0,0.0,21.8,0.23,0.43
0.0,160.92,0.0,0.0,19.4,0.43,0.23
0.0,228.96,0.0,0.0,14.1,0.23,0.05
0.0,304.21,0.0,0.0,16.3,0.05,0.01
0.0,309.08,0.0,0.0,10.0,0.01,0.1
0.0,305.58,0.0,0.0,14.0,0.1,0.02
0.0,284.29,0.0,0.0,17.8,0.02,0.03
0.0,298.08,0.0,0.0,22.1,0.03,0.12
0.0,293.33,0.0,0.0,22.4,0.12,0.06
0.0,263.67,0.0,0.0,22.1,0.06,0.01
0.0,257.75,0.0,0.0,23.0,0.01,0.0
0.0,261.67,0.0,0.0,23.8,0.0,0.0
0.0,294.42,2.5,0.0,20.1,0.0,0.1
0.0,271.96,2.5,0.0,9.7,0.1,0.13
0.0,168.88,2.5,0.0,9.3,0.13,0.09
0.0,281.79,0.0,0.0,13.7,0.09,0.04
0.0,215.96,0.0,0.0,13.1,0.04,0.48
0.0,106.21,2.5,0.0,8.7,0.48,0.57
0.0,289.96,0.0,0.0,11.0,0.57,0.77
0.0,301.42,0.0,0.0,7.5,0.77,1.2
0.0,290.42,0.0,0.0,11.9,1.2,1.01
