WESD,GHI,PRCP,SNWD,TAVG,DISCHRG_LAG,DISCHRG
114.3,18.17,10.2,381.0,-9.0,259.48,310.6
114.3,14.38,2.5,381.0,-3.0,310.6,432.36
121.9,7.33,2.5,356.0,-0.9,432.36,545.39
129.5,9.38,10.2,457.0,0.3,545.39,511.32
132.1,16.42,5.1,457.0,0.1,511.32,437.14
129.5,12.38,2.5,457.0,0.3,437.14,417.5
157.5,13.17,22.9,660.0,0.1,417.5,393.28
157.5,54.21,0.0,660.0,-3.5,393.28,363.72
154.9,49.96,0.0,660.0,-9.3,363.72,384.73
154.9,34.88,0.0,635.0,-6.6,384.73,463.6
160.0,36.83,5.1,686.0,-3.0,463.6,507.9
180.3,28.42,20.3,889.0,-1.9,507.9,421.92
182.9,35.54,2.5,813.0,-2.9,421.92,350.8
182.9,41.75,0.0,813.0,-5.3,350.8,390.42
182.9,44.62,2.5,787.0,-5.9,390.42,410.59
182.9,35.38,2.5,813.0,-6.6,410.59,339.39
182.9,28.58,0.0,813.0,-5.4,339.39,380.09
182.9,36.42,2.5,762.0,-6.3,380.09,505.66
208.3,27.21,25.4,965.0,-4.4,505.66,660.02
228.6,15.29,27.9,914.0,1.7,660.02,689.19
228.6,16.29,15.2,864.0,2.0,689.19,430.95
228.6,19.38,0.0,864.0,0.3,430.95,370.42
228.6,22.88,0.0,813.0,-0.8,370.42,399.18
228.6,17.58,0.0,864.0,-3.1,399.18,469.53
228.6,39.21,0.0,864.0,-5.8,469.53,519.73
228.6,23.42,0.0,838.0,-9.3,519.73,565.3
228.6,18.71,0.0,889.0,-6.7,565.3,491.65
228.6,32.04,0.0,864.0,-7.4,491.65,390.15
228.6,60.58,0.0,864.0,-7.2,390.15,415.93
231.1,38.58,2.5,864.0,-7.7,415.93,473.95
269.2,21.71,35.6,1092.0,-3.1,473.95,514.89
271.8,30.04,5.1,1041.0,0.2,514.89,543.65
274.3,39.83,0.0,1067.0,-3.7,543.65,533.86
276.9,18.33,2.5,1067.0,-1.3,533.86,492.89
276.9,34.67,0.0,1067.0,-2.3,492.89,470.91
294.6,31.21,12.7,1118.0,-3.9,470.91,414.58
320.0,24.21,22.9,1295.0,-2.9,414.58,352.78
358.1,18.25,30.5,1397.0,0.5,352.78,403.4
363.2,32.0,7.6,1422.0,-2.9,403.4,576.72
363.2,49.58,0.0,1397.0,-10.2,576.72,701.46
381.0,22.54,12.7,1524.0,-9.0,701.46,590.11
403.9,48.92,20.3,1626.0,-3.8,590.11,444.46
424.2,28.04,22.9,1803.0,-4.2,444.46,391.13
429.3,34.25,0.0,1778.0,-10.5,391.13,370.45
429.3,39.17,0.0,1880.0,-11.9,370.45,565.63
434.3,60.17,7.6,1829.0,-10.3,565.63,654.83
447.0,28.38,12.7,1880.0,-4.0,654.83,681.55
447.0,52.08,0.0,1829.0,-7.2,681.55,670.19
454.7,33.17,5.1,1829.0,-5.2,670.19,645.48
457.2,44.88,12.7,1803.0,-1.7,645.48,659.6
459.7,54.83,2.5,1753.0,-1.8,659.6,497.76
469.9,29.83,7.6,1778.0,-2.0,497.76,444.37
475.0,36.79,7.6,1778.0,-2.0,444.37,537.22
502.9,38.38,22.9,1854.0,0.0,537.22,648.37
520.7,19.29,15.2,1854.0,0.8,648.37,748.12
525.8,41.67,7.6,1829.0,-0.2,748.12,736.18
533.4,34.92,7.6,1880.0,-0.1,736.18,637.19
535.9,31.58,2.5,1880.0,-1.5,637.19,581.38
548.6,37.17,12.7,1981.0,-1.7,581.38,600.4
566.4,29.92,7.6,2057.0,-2.1,600.4,623.0
569.0,52.08,2.5,2032.0,-3.7,623.0,704.41
599.4,20.83,30.5,1981.0,1.7,704.41,695.15
599.4,30.04,5.1,1930.0,1.3,695.15,617.75
594.4,109.33,0.0,1905.0,-7.5,617.75,658.6
594.4,100.08,0.0,1905.0,-9.3,658.6,639.61
594.4,46.33,0.0,1905.0,-10.0,639.61,738.71
594.4,46.42,2.5,1956.0,-5.5,738.71,784.61
602.0,63.25,7.6,1981.0,-1.4,784.61,752.93
614.7,62.96,7.6,2007.0,-3.0,752.93,648.51
624.8,76.67,7.6,2083.0,-2.8,648.51,620.02
624.8,63.79,0.0,2057.0,-6.0,620.02,542.95
627.4,115.75,0.0,2007.0,-3.5,542.95,509.97
627.4,89.42,0.0,2007.0,-2.2,509.97,524.57
622.3,122.17,0.0,1981.0,-3.8,524.57,545.42
