WESD,GHI,PRCP,SNWD,TAVG,DISCHRG_LAG,DISCHRG
0.0,321.96,0.0,0.0,24.1,0.68,0.68
0.0,302.38,0.0,0.0,24.6,0.68,0.68
0.0,278.88,0.0,0.0,24.4,0.68,0.68
0.0,287.12,0.0,0.0,20.9,0.68,0.68
0.0,298.04,0.0,0.0,20.6,0.68,0.68
0.0,309.17,5.1,0.0,16.2,0.68,0.68
0.0,198.42,2.5,0.0,8.6,0.68,0.69
0.0,277.58,0.0,0.0,14.0,0.69,0.78
0.0,286.96,0.0,0.0,12.7,0.78,0.77
0.0,133.5,2.5,0.0,8.5,0.77,0.73
0.0,104.92,2.5,0.0,7.8,0.73,0.78
0.0,138.04,0.0,0.0,7.0,0.78,0.82
0.0,264.21,0.0,0.0,7.7,0.82,0.77
0.0,286.08,0.0,0.0,13.3,0.77,0.77
0.0,271.04,0.0,0.0,13.3,0.77,0.77
0.0,142.88,2.5,0.0,10.1,0.77,0.73
0.0,179.33,0.0,0.0,8.6,0.73,0.74
0.0,289.38,0.0,0.0,15.4,0.74,0.75
0.0,288.83,0.0,0.0,16.5,0.75,0.75
0.0,252.46,0.0,0.0,8.4,0.75,0.75
0.0,235.12,0.0,0.0,5.9,0.75,0.77
0.0,271.08,0.0,0.0,10.3,0.77,0.82
0.0,279.88,0.0,0.0,13.4,0.82,0.82
0.0,219.21,0.0,0.0,14.3,0.82,0.81
0.0,230.5,0.0,0.0,15.0,0.81,0.82
0.0,225.29,0.0,0.0,15.0,0.82,0.83
0.0,272.92,0.0,0.0,14.3,0.83,0.82
0.0,252.71,0.0,0.0,19.4,0.82,0.83
0.0,256.92,0.0,0.0,16.2,0.83,0.87
0.0,211.25,0.0,0.0,15.9,0.87,0.9
0.0,76.79,0.0,0.0,11.0,0.9,0.91
0.0,227.96,0.0,0.0,11.2,0.91,1.03
0.0,209.17,0.0,0.0,11.0,1.03,1.06
0.0,244.25,0.0,0.0,8.9,1.06,0.97
0.0,216.33,0.0,0.0,13.4,0.97,0.98
0.0,231.67,2.5,0.0,8.0,0.98,1.02
0.0,245.5,0.0,0.0,8.6,1.02,0.96
0.0,81.12,25.4,0.0,9.4,0.96,0.97
0.0,38.17,16.93,0.0,6.0,0.97,1.08
0.0,42.38,8.47,0.0,5.4,1.08,1.35
0.0,130.38,0.0,0.0,8.0,1.35,1.21
0.0,232.0,0.0,63.5,14.8,1.21,1.12
0.0,96.71,0.0,127.0,10.4,1.12,0.98
0.0,211.17,0.0,0.0,12.9,0.98,1.03
0.0,220.38,0.0,0.0,16.5,1.03,1.07
0.0,217.42,0.0,0.0,14.7,1.07,0.98
0.0,112.08,12.7,0.0,9.3,0.98,1.02
0.0,29.58,68.6,25.0,6.0,1.02,1.06
0.0,43.67,33.0,25.0,4.0,1.06,1.26
0.0,98.25,0.0,0.0,5.2,1.26,1.22
0.0,32.04,30.5,0.0,7.7,1.22,1.12
0.0,200.42,0.0,0.0,7.2,1.12,0.95
0.0,192.54,0.0,25.0,10.1,0.95,0.98
0.0,98.38,0.0,0.0,9.1,0.98,1.03
0.0,182.75,0.0,0.0,10.5,1.03,1.02
0.0,27.12,27.9,25.0,4.7,1.02,0.96
0.0,51.71,10.2,0.0,2.7,0.96,1.03
0.0,188.71,0.0,0.0,4.0,1.03,0.99
0.0,133.62,0.0,51.0,4.3,0.99,0.96
0.0,51.0,12.7,0.0,4.0,0.96,1.01
2.5,78.12,25.4,0.0,1.9,1.01,1.02
17.8,117.12,0.0,25.0,0.5,1.02,1.04
12.7,117.42,10.2,25.0,1.4,1.04,1.04
10.2,55.17,5.1,51.0,1.0,1.04,1.05
10.2,39.92,15.2,25.0,3.2,1.05,1.09
2.5,65.67,0.0,0.0,5.2,1.09,1.09
2.5,125.12,0.0,0.0,8.5,1.09,1.09
0.0,87.38,0.0,0.0,6.9,1.09,1.07
0.0,70.38,0.0,0.0,3.5,1.07,1.1
2.5,108.83,0.0,25.0,7.2,1.1,1.08
2.5,27.25,43.2,0.0,4.4,1.08,1.08
2.5,77.92,17.8,0.0,7.1,1.08,1.11
0.0,38.08,43.2,0.0,3.8,1.11,1.15
2.5,16.04,48.3,0.0,3.7,1.15,1.25
0.0,33.92,25.4,0.0,3.4,1.25,1.22
27.9,15.79,78.7,51.0,2.1,1.22,1.39
25.4,24.79,76.2,51.0,3.1,1.39,1.35
22.9,43.92,22.9,25.0,2.8,1.35,1.32
2.5,24.96,154.9,0.0,8.8,1.32,1.29
0.0,96.21,20.3,0.0,4.2,1.29,1.66
0.0,140.42,0.0,0.0,4.8,1.66,1.76
2.5,130.46,0.0,0.0,4.9,1.76,1.43
2.5,34.58,15.2,0.0,3.5,1.43,1.37
2.5,37.92,2.5,0.0,5.0,1.37,1.34
2.5,59.75,15.2,0.0,8.5,1.34,1.34
2.5,18.62,83.8,0.0,4.7,1.34,1.36
15.2,46.08,30.5,25.0,1.2,1.36,1.52
68.6,23.42,53.3,432.0,-0.2,1.52,1.51
132.1,22.08,63.5,711.0,-0.6,1.51,1.57
144.8,79.0,38.1,711.0,0.9,1.57,1.49
170.2,60.54,40.6,737.0,0.5,1.49,1.62
185.4,44.54,15.2,711.0,1.2,1.62,1.74
203.2,52.75,137.2,406.0,6.8,1.74,1.78
152.4,46.04,99.1,356.0,7.4,1.78,2.84
152.4,71.5,22.9,279.0,6.6,2.84,3.27
116.8,64.42,30.5,254.0,8.0,3.27,2.55
99.1,38.71,35.6,229.0,3.2,2.55,2.32
101.6,24.92,2.5,279.0,-1.6,2.32,2.09
104.1,68.21,2.5,254.0,0.1,2.09,1.9
114.3,35.04,25.4,229.0,2.9,1.9,1.81
104.1,31.0,35.6,203.0,1.9,1.81,1.87
101.6,47.25,2.5,229.0,0.1,1.87,1.95
165.1,64.42,0.0,203.0,7.5,1.95,1.89
175.3,50.92,5.1,279.0,4.3,1.89,1.86
149.9,13.29,25.4,432.0,-0.4,1.86,1.96
162.6,51.79,0.0,406.0,-0.4,1.96,2.11
162.6,43.92,12.7,356.0,3.4,2.11,2.03
132.1,25.54,15.2,305.0,3.4,2.03,2.02
116.8,15.88,38.1,203.0,6.9,2.02,2.03
99.1,34.25,12.7,152.0,5.9,2.03,2.03
86.4,51.12,5.1,127.0,6.0,2.03,2.04
76.2,12.75,5.1,127.0,5.0,2.04,2.02
61.0,56.12,0.0,76.0,8.0,2.02,1.95
53.3,49.88,5.1,102.0,2.1,1.95,1.91
180.3,67.62,0.0,76.0,3.1,1.91,1.85
129.5,19.33,27.9,102.0,2.2,1.85,1.8
210.8,50.88,2.5,102.0,-1.9,1.8,1.91
188.0,23.96,35.6,178.0,1.1,1.91,1.92
160.0,19.29,0.0,152.0,4.1,1.92,2.26
154.9,79.88,15.2,203.0,-1.2,2.26,2.42
177.8,45.33,22.9,356.0,-3.0,2.42,2.43
213.4,33.17,27.9,533.0,-1.7,2.43,2.39
302.3,45.5,73.7,889.0,-0.6,2.39,2.31
345.4,35.92,30.5,1118.0,-2.6,2.31,2.83
383.5,25.12,35.6,1397.0,-2.0,2.83,2.97
398.8,22.17,17.8,1397.0,-3.9,2.97,3.17
426.7,37.42,27.9,1499.0,-3.4,3.17,2.79
436.9,49.79,15.2,1549.0,-1.6,2.79,2.62
447.0,41.17,15.2,1524.0,-2.4,2.62,2.37
490.2,23.21,48.3,1600.0,0.1,2.37,2.19
495.3,27.75,25.4,1575.0,-1.6,2.19,2.4
508.0,26.67,35.6,1600.0,0.6,2.4,2.5
515.6,68.08,12.7,1575.0,2.6,2.5,2.5
604.5,31.96,63.5,1829.0,1.1,2.5,2.51
637.5,64.54,33.0,1880.0,-2.0,2.51,2.8
693.4,40.58,48.3,2261.0,-3.2,2.8,2.85
739.1,45.42,35.6,2489.0,-4.5,2.85,2.69
777.2,36.88,27.9,2769.0,-7.6,2.69,2.6
779.8,41.5,15.2,2692.0,-8.6,2.6,2.42
787.4,54.54,0.0,2642.0,-5.7,2.42,2.24
787.4,43.88,5.1,2540.0,-7.3,2.24,2.1
817.9,50.71,30.5,2667.0,-4.6,2.1,2.06
812.8,63.83,0.0,2540.0,-7.6,2.06,1.94
812.8,61.39,7.6,2515.0,-6.9,1.94,1.84
871.2,28.92,50.8,2769.0,-2.0,1.84,1.82
929.6,34.33,71.1,3150.0,-2.8,1.82,1.85
955.0,32.83,35.6,3277.0,-2.2,1.85,1.81
985.5,40.0,35.6,3277.0,-1.5,1.81,1.83
998.2,49.33,198.1,2819.0,2.3,1.83,2.18
1036.3,43.79,53.3,2845.0,-1.0,2.18,7.99
1056.6,51.33,12.7,2743.0,-1.9,7.99,8.52
1064.3,89.58,2.5,2718.0,2.8,8.52,6.78
1084.6,58.83,7.6,2718.0,2.8,6.78,5.88
1165.9,30.42,61.0,2515.0,4.0,5.88,5.34
1155.7,69.5,15.2,2616.0,5.4,5.34,5.7
1176.0,79.79,10.2,2591.0,2.5,5.7,6.3
1160.8,61.46,0.0,2565.0,4.5,6.3,6.05
1150.6,82.83,0.0,2565.0,6.1,6.05,5.7
1150.6,35.29,0.0,2515.0,8.5,5.7,5.25
1145.5,87.08,0.0,2489.0,6.8,5.25,4.78
1140.5,73.5,2.5,2489.0,1.5,4.78,4.6
1145.5,37.67,12.7,2438.0,3.1,4.6,4.6
1160.8,88.25,33.0,2413.0,2.7,4.6,8.27
1140.5,84.62,0.0,2388.0,6.7,8.27,12.21
1132.8,106.17,0.0,2413.0,11.6,12.21,8.29
1130.3,109.71,0.0,2388.0,10.7,8.29,6.62
1127.8,108.67,0.0,2388.0,6.2,6.62,5.47
1122.7,113.08,0.0,2388.0,5.2,5.47,4.79
1120.1,113.67,0.0,2362.0,7.1,4.79,4.32
1115.1,117.08,0.0,2362.0,6.3,4.32,3.97
1115.1,103.75,0.0,2362.0,6.1,3.97,3.7
1117.6,105.0,0.0,2362.0,5.9,3.7,3.46
1137.9,37.38,15.2,2438.0,1.5,3.46,3.29
1153.2,57.88,27.9,2540.0,-3.0,3.29,3.22
1163.3,115.71,7.6,2667.0,-3.1,3.22,3.02
1168.4,57.17,0.0,2642.0,-2.1,3.02,2.89
1176.0,81.46,2.5,2692.0,-0.2,2.89,2.82
1186.2,67.96,0.0,2667.0,0.6,2.82,2.69
1193.8,99.79,2.5,2642.0,3.1,2.69,2.63
1191.3,131.58,0.0,2642.0,9.6,2.63,2.58
1193.8,117.79,0.0,2616.0,3.8,2.58,2.54
1193.8,122.62,0.0,2591.0,4.0,2.54,2.55
1193.8,128.83,0.0,2540.0,8.1,2.55,2.59
1193.8,139.67,0.0,2540.0,8.8,2.59,2.75
1188.7,144.38,0.0,2540.0,7.7,2.75,3.16
1191.3,146.46,0.0,2515.0,8.5,3.16,3.19
1196.3,142.67,0.0,2515.0,7.2,3.19,3.01
1216.7,125.54,20.3,2591.0,0.1,3.01,2.97
1221.7,53.17,2.5,2642.0,-0.5,2.97,2.94
1224.3,118.83,2.5,2616.0,-0.1,2.94,2.89
1224.3,111.04,0.0,2642.0,0.0,2.89,2.8
1224.3,157.21,0.0,2616.0,5.2,2.8,2.68
1239.5,92.58,10.2,2642.0,1.8,2.68,2.63
1267.5,130.04,25.4,2845.0,-2.0,2.63,2.93
1285.2,109.38,27.9,2972.0,-3.6,2.93,2.94
1280.2,86.38,0.0,2870.0,-9.2,2.94,2.83
1277.6,167.88,0.0,2870.0,-9.4,2.83,2.64
1285.2,87.33,0.0,2845.0,-5.8,2.64,2.61
1285.2,183.17,0.0,2870.0,-2.4,2.61,2.51
1310.6,118.5,5.1,2946.0,0.3,2.51,2.47
1358.9,83.38,104.1,2896.0,2.4,2.47,2.53
1374.1,58.12,175.3,2743.0,5.2,2.53,3.45
1342.35,97.52,94.0,2692.5,4.0,3.45,8.12
1310.6,136.92,12.7,2642.0,2.8,8.12,12.78
1308.1,66.08,5.1,2616.0,-0.4,12.78,11.8
1303.0,64.42,0.0,2667.0,-0.9,11.8,10.42
1297.9,127.08,0.0,2667.0,0.3,10.42,8.34
1297.9,169.12,0.0,2667.0,0.9,8.34,7.03
1300.5,56.79,0.0,2642.0,1.4,7.03,6.21
1333.5,41.25,17.8,2718.0,1.0,6.21,5.85
1331.0,73.88,5.1,2743.0,-3.3,5.85,5.43
1328.4,124.29,0.0,2794.0,-2.3,5.43,4.96
1333.5,132.5,0.0,2743.0,3.4,4.96,4.62
1376.7,143.62,33.0,2794.0,3.1,4.62,4.41
1437.6,41.88,40.6,3048.0,0.4,4.41,4.66
1468.1,68.0,48.3,3200.0,0.7,4.66,4.61
1493.5,49.29,27.9,3175.0,0.8,4.61,6.26
1493.5,61.42,5.1,3124.0,0.0,6.26,7.04
1503.7,109.96,7.6,3226.0,0.7,7.04,6.43
1513.8,89.67,7.6,3175.0,1.5,6.43,5.97
1539.2,80.25,27.9,3302.0,-0.3,5.97,5.79
1551.9,88.79,12.7,3353.0,-1.2,5.79,5.5
1579.9,91.79,30.5,3429.0,0.8,5.5,5.12
1585.0,116.38,0.0,3302.0,7.6,5.12,4.87
1595.1,67.71,10.2,3226.0,5.2,4.87,4.93
1592.6,177.46,0.0,3200.0,4.3,4.93,5.26
1585.0,179.75,0.0,3200.0,4.8,5.26,5.12
1582.4,148.83,0.0,3150.0,5.9,5.12,4.91
1577.3,190.62,0.0,3099.0,9.4,4.91,4.86
1572.3,159.33,0.0,3073.0,6.4,4.86,4.95
1564.6,100.17,0.0,3048.0,3.5,4.95,4.82
1567.2,120.04,7.6,3023.0,0.3,4.82,4.6
1567.2,139.12,2.5,3023.0,-0.2,4.6,4.27
1567.2,171.67,2.5,2997.0,1.3,4.27,3.94
1567.2,109.96,2.5,3048.0,0.8,3.94,3.93
1618.0,60.08,38.1,3175.0,0.8,3.93,3.6
1676.4,73.08,55.9,3404.0,-0.9,3.6,3.67
1681.5,111.17,12.7,3480.0,-1.8,3.67,3.57
1681.5,181.04,0.0,3454.0,1.8,3.57,3.39
1681.5,266.67,0.0,3353.0,9.5,3.39,3.18
1696.7,113.0,12.7,3404.0,1.1,3.18,3.1
1722.1,96.79,22.9,3556.0,-2.5,3.1,3.21
1745.0,144.04,12.7,3683.0,-3.4,3.21,3.28
1780.5,157.92,35.6,3988.0,-2.3,3.28,3.21
1808.5,97.0,25.4,4089.0,-3.2,3.21,3.25
1833.9,98.04,27.9,4293.0,-3.4,3.25,3.13
1841.5,97.0,5.1,4216.0,-3.3,3.13,3.19
1846.6,94.12,7.6,4191.0,-2.3,3.19,3.16
1854.2,116.62,7.6,4191.0,-1.8,3.16,3.28
1854.2,207.04,0.0,4115.0,-0.2,3.28,3.32
1899.9,93.46,25.4,4293.0,1.0,3.32,4.27
1912.6,137.04,27.9,4293.0,-0.1,4.27,7.81
1932.9,80.33,15.2,4318.0,0.2,7.81,7.64
1963.4,124.29,30.5,4420.0,0.7,7.64,7.18
1966.0,151.5,2.5,4343.0,1.5,7.18,6.48
1966.0,222.38,0.0,4267.0,2.9,6.48,5.7
1960.9,267.62,0.0,4166.0,5.9,5.7,5.22
1963.4,116.92,10.2,4115.0,2.6,5.22,4.88
1973.6,125.38,7.6,4089.0,0.1,4.88,4.82
1981.2,121.5,5.1,4064.0,0.7,4.82,4.43
1983.7,193.04,5.1,4064.0,0.8,4.43,4.05
2006.6,147.75,17.8,4089.0,2.1,4.05,3.72
2009.1,158.54,33.0,4039.0,2.7,3.72,3.85
2001.5,185.96,0.0,3988.0,5.0,3.85,4.93
2014.2,199.62,17.8,3962.0,2.4,4.93,5.14
2011.7,116.46,2.5,3886.0,2.7,5.14,4.96
2001.5,249.88,0.0,3810.0,9.1,4.96,4.67
2021.8,88.38,38.1,3861.0,3.0,4.67,4.92
2029.5,75.71,45.7,3759.0,2.9,4.92,6.33
2039.6,159.0,30.5,3835.0,0.3,6.33,21.01
2047.2,204.29,12.7,3912.0,-0.5,21.01,35.11
2054.9,154.58,7.6,3912.0,-0.4,35.11,22.66
2054.9,175.38,0.0,3912.0,0.7,22.66,15.73
2052.3,229.12,0.0,3759.0,2.1,15.73,10.9
2103.1,77.17,48.3,4140.0,0.3,10.9,9.36
2118.4,226.33,15.2,4140.0,0.5,9.36,8.67
2115.8,105.17,38.1,3962.0,5.1,8.67,11.49
2103.1,116.79,22.9,3785.0,6.9,11.49,15.64
2082.8,163.58,5.1,3835.0,4.3,15.64,16.34
2067.6,250.0,0.0,3810.0,4.6,16.34,13.31
2075.2,180.42,30.5,3734.0,1.9,13.31,10.56
2080.3,154.33,15.2,3734.0,0.8,10.56,9.25
2075.2,151.04,0.0,3759.0,2.6,9.25,7.98
2062.5,218.17,0.0,3759.0,6.1,7.98,7.02
2049.8,296.5,0.0,3708.0,8.0,7.02,6.34
2037.1,200.96,0.0,3658.0,6.9,6.34,5.85
2032.0,264.0,0.0,3581.0,6.4,5.85,5.67
2014.2,210.67,5.1,3556.0,7.7,5.67,5.49
2001.5,220.29,5.1,3454.0,8.7,5.49,5.49
1978.7,187.83,25.4,3454.0,4.5,5.49,5.75
1971.0,140.96,20.3,3429.0,3.9,5.75,5.72
1958.3,158.62,5.1,3378.0,2.5,5.72,8.75
1948.2,216.21,0.0,3404.0,3.4,8.75,11.57
1925.3,222.92,0.0,3353.0,9.4,11.57,10.59
1894.8,257.5,0.0,3277.0,11.3,10.59,9.45
1866.9,286.83,0.0,3200.0,11.8,9.45,8.35
1854.2,170.38,25.4,3124.0,6.1,8.35,8.19
1859.3,177.79,58.4,3073.0,6.4,8.19,10.27
1816.1,85.79,50.8,3099.0,6.6,10.27,11.37
1785.6,218.08,0.0,3023.0,6.1,11.37,11.63
1762.8,299.71,0.0,2972.0,9.2,11.63,10.6
1742.4,272.5,0.0,2870.0,9.1,10.6,8.67
1760.2,145.54,43.2,2794.0,8.5,8.67,6.9
1727.2,135.33,40.6,2743.0,7.8,6.9,7.36
1673.9,162.33,0.0,2692.0,8.2,7.36,8.19
1656.1,129.08,10.2,2616.0,4.1,8.19,9.47
1653.5,118.96,20.3,2642.0,2.3,9.47,42.65
1640.8,198.29,5.1,2565.0,3.7,42.65,37.69
1623.1,227.58,0.0,2591.0,7.2,37.69,25.28
1602.7,200.46,0.0,2540.0,6.4,25.28,16.42
1592.6,95.29,0.0,2515.0,5.7,16.42,11.3
1577.3,171.58,0.0,2438.0,4.7,11.3,8.25
1551.9,180.5,0.0,2413.0,6.0,8.25,6.5
1526.5,218.04,0.0,2286.0,7.4,6.5,5.19
1493.5,355.67,0.0,2261.0,13.0,5.19,4.38
1447.8,324.17,0.0,2210.0,12.2,4.38,3.77
1407.2,388.17,0.0,2134.0,9.6,3.77,3.24
1364.0,390.71,0.0,2057.0,13.4,3.24,2.94
1295.4,388.42,0.0,1880.0,16.2,2.94,2.74
1216.7,386.38,0.0,1727.0,19.7,2.74,2.54
1143.0,379.62,0.0,1575.0,19.7,2.54,2.35
1104.9,133.17,0.0,1575.0,8.4,2.35,2.07
1066.8,256.54,0.0,1524.0,9.8,2.07,1.94
1021.1,371.46,0.0,1422.0,13.6,1.94,1.8
970.3,380.54,0.0,1346.0,13.2,1.8,1.65
919.5,321.33,0.0,1270.0,11.3,1.65,1.58
883.9,163.96,0.0,1245.0,7.5,1.58,1.71
853.4,304.92,0.0,1194.0,9.6,1.71,1.62
820.4,240.46,0.0,1067.0,11.5,1.62,1.52
787.4,117.12,0.0,1092.0,10.3,1.52,1.41
751.8,240.75,0.0,1016.0,11.1,1.41,1.33
701.0,297.79,0.0,940.0,12.3,1.33,1.29
647.7,305.92,0.0,914.0,12.7,1.29,1.22
594.4,256.62,0.0,813.0,12.8,1.22,1.17
518.2,360.83,0.0,686.0,20.8,1.17,1.14
429.3,365.71,0.0,635.0,20.1,1.14,1.13
340.4,360.88,0.0,559.0,13.8,1.13,1.1
233.7,376.17,0.0,432.0,15.0,1.1,1.04
129.5,371.83,0.0,381.0,14.6,1.04,1.02
61.0,348.83,0.0,305.0,12.9,1.02,0.99
22.9,359.29,0.0,229.0,9.7,0.99,0.97
12.7,329.83,0.0,102.0,11.7,0.97,0.96
5.1,367.04,0.0,51.0,18.5,0.96,0.96
0.0,365.12,0.0,0.0,18.3,0.96,0.9
0.0,352.58,0.0,0.0,16.9,0.9,0.88
0.0,255.79,0.0,0.0,11.7,0.88,0.86
0.0,359.33,0.0,0.0,13.3,0.86,0.86
0.0,355.92,0.0,0.0,21.2,0.86,0.89
0.0,353.88,0.0,0.0,23.4,0.89,0.86
0.0,353.46,0.0,0.0,24.3,0.86,0.88
0.0,347.08,0.0,0.0,23.0,0.88,0.85
0.0,343.29,0.0,0.0,25.8,0.85,0.84
0.0,349.42,0.0,0.0,25.2,0.84,0.82
0.0,344.62,0.0,0.0,25.0,0.82,0.81
0.0,336.58,0.0,0.0,24.0,0.81,0.84
0.0,250.79,0.0,0.0,19.0,0.84,0.86
0.0,335.83,0.0,0.0,17.0,0.86,0.97
0.0,345.75,0.0,0.0,16.6,0.97,0.95
0.0,318.54,0.0,0.0,11.5,0.95,0.96
0.0,341.42,0.0,0.0,14.0,0.96,0.99
0.0,339.5,0.0,0.0,17.7,0.99,0.95
0.0,337.92,0.0,0.0,21.3,0.95,0.91
0.0,304.46,0.0,0.0,21.5,0.91,0.9
0.0,253.33,2.5,0.0,20.6,0.9,0.91
0.0,276.79,12.7,0.0,14.5,0.91,1.0
0.0,321.71,5.1,0.0,16.1,1.0,1.08
0.0,320.79,5.1,0.0,14.3,1.08,1.01
0.0,271.5,0.0,0.0,11.6,1.01,0.96
0.0,321.88,0.0,0.0,15.2,0.96,0.93
0.0,317.92,0.0,0.0,17.3,0.93,0.93
0.0,316.54,0.0,0.0,19.0,0.93,0.91
0.0,307.88,0.0,0.0,24.9,0.91,0.91
0.0,140.33,0.0,0.0,23.7,0.91,0.88
0.0,228.79,0.0,0.0,18.0,0.88,0.89
0.0,254.42,0.0,0.0,14.4,0.89,0.89
0.0,298.92,0.0,0.0,17.1,0.89,0.87
0.0,297.29,0.0,0.0,17.1,0.87,0.87
0.0,297.42,0.0,0.0,16.6,0.87,0.9
0.0,292.79,0.0,0.0,21.5,0.9,0.92
0.0,289.42,0.0,0.0,20.3,0.92,0.9
0.0,280.75,0.0,0.0,14.4,0.9,0.89
0.0,247.75,0.0,0.0,9.3,0.89,0.86
0.0,287.04,0.0,0.0,12.6,0.86,0.91
0.0,287.92,0.0,0.0,19.5,0.91,0.88
0.0,281.71,0.0,0.0,23.4,0.88,0.88
0.0,278.62,0.0,0.0,21.0,0.88,0.88
0.0,285.12,0.0,0.0,20.0,0.88,0.88
0.0,274.04,0.0,0.0,22.2,0.88,0.86
0.0,170.08,5.1,0.0,11.4,0.86,0.9
0.0,265.04,0.0,0.0,13.8,0.9,0.92
0.0,275.75,0.0,0.0,14.0,0.92,0.9
0.0,272.54,0.0,0.0,19.5,0.9,0.91
0.0,236.79,0.0,0.0,15.9,0.91,0.9
0.0,265.38,0.0,0.0,13.3,0.9,0.94
0.0,262.12,0.0,0.0,15.7,0.94,0.92
0.0,255.21,0.0,0.0,17.8,0.92,0.92
0.0,162.17,0.0,0.0,18.0,0.92,0.91
0.0,227.88,0.0,0.0,14.3,0.91,0.9
0.0,119.67,2.5,0.0,10.6,0.9,0.94
0.0,91.17,2.5,0.0,9.4,0.94,1.02
0.0,88.92,0.0,0.0,9.6,1.02,1.02
0.0,136.58,0.0,0.0,8.0,1.02,1.03
0.0,194.0,0.0,0.0,8.4,1.03,0.99
0.0,197.62,0.0,0.0,11.6,0.99,0.98
0.0,225.29,0.0,0.0,14.2,0.98,1.0
0.0,235.83,0.0,0.0,14.4,1.0,1.0
0.0,185.92,0.0,0.0,12.8,1.0,0.99
0.0,57.46,0.0,0.0,8.4,0.99,0.98
0.0,219.5,0.0,0.0,10.2,0.98,0.97
0.0,222.79,0.0,0.0,14.1,0.97,0.94
0.0,223.92,0.0,0.0,18.7,0.94,0.93
0.0,219.25,0.0,0.0,19.3,0.93,0.96
0.0,211.62,0.0,0.0,17.6,0.96,0.95
0.0,75.0,10.2,0.0,9.6,0.95,0.95
0.0,66.17,10.2,0.0,8.7,0.95,1.03
0.0,198.5,0.0,0.0,12.2,1.03,0.97
0.0,204.0,0.0,0.0,14.9,0.97,0.99
0.0,203.29,0.0,0.0,15.9,0.99,0.95
0.0,199.29,0.0,0.0,16.8,0.95,0.89
0.0,186.38,0.0,0.0,16.8,0.89,0.85
0.0,195.08,0.0,0.0,17.3,0.85,0.87
0.0,188.21,0.0,0.0,18.3,0.87,0.88
0.0,183.58,0.0,0.0,18.0,0.88,0.81
0.0,186.0,0.0,0.0,17.2,0.81,0.87
0.0,185.58,0.0,0.0,16.8,0.87,0.85
0.0,167.79,0.0,0.0,13.5,0.85,0.86
0.0,176.54,0.0,0.0,11.7,0.86,0.82
0.0,178.62,0.0,0.0,17.2,0.82,0.8
0.0,177.92,0.0,0.0,17.0,0.8,0.82
0.0,176.58,0.0,0.0,17.3,0.82,0.83
0.0,169.62,0.0,0.0,16.8,0.83,0.83
0.0,168.88,0.0,0.0,16.8,0.83,0.84
0.0,166.58,0.0,0.0,15.2,0.84,0.84
0.0,165.21,0.0,0.0,16.1,0.84,0.85
0.0,159.88,0.0,0.0,17.9,0.85,0.85
0.0,101.25,2.5,0.0,12.8,0.85,0.85
0.0,28.58,27.9,0.0,3.0,0.85,0.91
0.0,96.54,2.5,0.0,1.4,0.91,1.47
0.0,60.88,2.5,0.0,1.2,1.47,1.18
7.6,40.17,27.9,25.0,1.9,1.18,1.11
30.5,30.08,43.2,127.0,1.5,1.11,1.1
33.0,72.04,12.7,178.0,0.9,1.1,1.07
33.0,78.42,0.0,152.0,3.0,1.07,1.12
27.9,43.5,15.2,51.0,4.6,1.12,1.08
15.2,56.08,0.0,25.0,5.9,1.08,1.02
2.5,21.42,25.4,0.0,4.3,1.02,1.03
0.0,35.42,45.7,0.0,3.8,1.03,1.14
10.2,75.54,12.7,51.0,0.1,1.14,1.54
20.3,15.62,12.7,127.0,-1.6,1.54,1.74
48.3,32.33,35.6,305.0,-1.3,1.74,1.56
48.3,14.54,190.5,102.0,4.0,1.56,5.73
61.0,26.58,17.8,203.0,-0.9,5.73,18.78
121.9,29.54,61.0,559.0,-1.4,18.78,9.29
152.4,36.33,30.5,737.0,-2.1,9.29,5.33
154.9,20.38,2.5,711.0,-0.4,5.33,3.77
152.4,31.71,0.0,686.0,-1.6,3.77,3.02
152.4,35.67,0.0,660.0,-1.8,3.02,2.6
154.9,33.29,0.0,635.0,-0.5,2.6,2.35
152.4,79.42,0.0,610.0,-0.5,2.35,2.21
152.4,68.04,0.0,584.0,0.9,2.21,2.09
154.9,82.88,0.0,584.0,4.1,2.09,2.0
152.4,55.25,0.0,533.0,8.2,2.0,1.97
149.9,54.79,0.0,559.0,9.7,1.97,1.92
147.3,76.88,0.0,533.0,0.5,1.92,1.86
147.3,55.58,0.0,533.0,2.4,1.86,1.81
144.8,57.46,0.0,508.0,3.2,1.81,1.78
144.8,54.54,0.0,508.0,3.9,1.78,1.76
144.8,37.42,0.0,483.0,5.6,1.76,1.74
152.4,12.67,38.1,483.0,2.9,1.74,1.75
149.9,49.17,0.0,457.0,2.6,1.75,1.9
152.4,53.38,0.0,432.0,10.4,1.9,1.79
154.9,23.17,5.1,457.0,3.5,1.79,1.79
157.5,16.21,2.5,508.0,-1.5,1.79,1.97
193.0,35.08,35.6,711.0,-1.7,1.97,1.95
208.3,11.92,12.7,787.0,-4.0,1.95,2.04
264.2,28.83,55.9,1168.0,-3.6,2.04,2.01
327.7,24.42,53.3,1473.0,-1.8,2.01,2.1
358.1,17.29,22.9,1600.0,-4.6,2.1,2.55
370.8,16.5,10.2,1575.0,-4.3,2.55,2.38
373.4,11.75,2.5,1499.0,-1.4,2.38,2.3
386.1,25.62,15.2,1575.0,-2.0,2.3,2.23
